,ID GS1,Clacom,Nombre Clacom,Nombre GS1,
,10003874,312010202,ESMALTE SINTETICO SATINADO, Pinturas/imprimaciones para viviendas,
,10003874,312010203,ESMALTE SINTETICO SEMIBRILLO, Pinturas/imprimaciones para viviendas,
,10003874,312010204,ESMALTE SINTETICO BRILLANTE, Pinturas/imprimaciones para viviendas,
,10003874,312010205,TINTOMETRIA ESMALTES SINTETICOS, Pinturas/imprimaciones para viviendas,
,10003874,312010206,OLEOS OPACOS, Pinturas/imprimaciones para viviendas,
,10003874,312010207,OLEOS SEMIBRILLOS, Pinturas/imprimaciones para viviendas,
,10003874,312010208,OLEOS BRILLANTES, Pinturas/imprimaciones para viviendas,
,10003874,312010209,TINTOMETRIA OLEOS, Pinturas/imprimaciones para viviendas,
,,3120103,BARNICES, IMPREGNANTES,
,10002466,312010301,BARNIZ MARINO INTERIOR, Acabado/tratamientos/revestimientos de madera,
,10002466,312010302,BARNIZ MARINO EXTERIOR, Acabado/tratamientos/revestimientos de madera,
,10002466,312010303,BARNIZ POLIURETANO INTERIOR, Acabado/tratamientos/revestimientos de madera,
,10002466,312010304,BARNIZ POLIURETANO EXTERIOR, Acabado/tratamientos/revestimientos de madera,
,10002466,312010305,VITRIFICANTES INTERIOR, Acabado/tratamientos/revestimientos de madera,
,10002466,312010306,VITRIFICANTES EXTERIOR, Acabado/tratamientos/revestimientos de madera,
,10002466,312010307,TINTOMETRIA BARNICES, Acabado/tratamientos/revestimientos de madera,
,10002466,312010308,IMPRIMANTES BASICOS, Acabado/tratamientos/revestimientos de madera,
,10002466,312010309,IMPREGNANTE PARA MADERA INTERIOR, Acabado/tratamientos/revestimientos de madera,
,10002466,312010310,IMPREGNANTE PARA MADERA EXTERIOR, Acabado/tratamientos/revestimientos de madera,
,10002466,312010311,LASURES INTERIOR, Acabado/tratamientos/revestimientos de madera,
,10002466,312010312,LASURES EXTERIOR, Acabado/tratamientos/revestimientos de madera,
,10002466,312010313,TINTOMETRIA IMPREGNANTES/STAIN, Acabado/tratamientos/revestimientos de madera,
,10002466,312010314,PRESERVANTES E INSECTICIDAS, Acabado/tratamientos/revestimientos de madera,
,10002466,312010315,OTROS, Acabado/tratamientos/revestimientos de madera,
,,3120104,LACAS, SELLADORES,
,10002466,312010401,LACA NITRO, Acabado/tratamientos/revestimientos de madera,
,10002466,312010402,LACAS CATALIZADAS, Acabado/tratamientos/revestimientos de madera,
,10002466,312010403,SELLADORES/FONDOS NITRO, Acabado/tratamientos/revestimientos de madera,
,10002466,312010404,SELLADORES/FONDOS CATALIZADOS, Acabado/tratamientos/revestimientos de madera,
,10002466,312010405,TINTES, Acabado/tratamientos/revestimientos de madera,
,10002466,312010406,MASILLAS/PASTA DE RETAPE, Acabado/tratamientos/revestimientos de madera,
,10002466,312010407,LIMPIADORES DE MADERA, Acabado/tratamientos/revestimientos de madera,
,10002466,312010408,OTROS, Acabado/tratamientos/revestimientos de madera,
,,3120105,PINTURAS ESPECIALES/ INDUSTRIALES DE PROTECCION,,
,10002462,312010501,INDUSTRIALES/EPOXICOS/PU, Pinturas de fines especiales,
,10002462,312010502,ANTICORROSIVOS, Pinturas de fines especiales,
,10002462,312010503,PISCINAS, Pinturas de fines especiales,
,10002462,312010504,DEMARCACION DE PISOS, Pinturas de fines especiales,
,10002462,312010505,CONCENTRADOS/ENTONADORES, Pinturas de fines especiales,
,10002462,312010506,MICROCEMENTO, Pinturas de fines especiales,
,10002505,312010507,OTRAS PINTURAS, Pintura – Otros,
,,3120106,IMPERMEABILIZANTES,,
,10002462,312010601,SELLADORES E HIDRORREPELENTES, Pinturas de fines especiales,
,10002462,312010602,BLOQUEADORES DE HUMEDAD, Pinturas de fines especiales,
,10002462,312010603,PINTURAS IMPERMEABILIZANTES TECHO, Pinturas de fines especiales,
,10002462,312010604,PINTURAS IMPERMEABILIZANTES MURO, Pinturas de fines especiales,
,10002462,312010605,IMPERMEABILIZANTES ESPECIALES, Pinturas de fines especiales,
,10002462,312010606,VENDAS, Pinturas de fines especiales,
,10002462,312010607,TINTOMETRIA IMPERMEABILIZANTE, Pinturas de fines especiales,
,,3120107,AEROSOLES/ SPRAY,,
,10002462,312010701,ESMALTE, Pinturas de fines especiales,
,10002462,312010702,ALTA TEMPERATURA, Pinturas de fines especiales,
,10002466,312010703,MADERAS, Acabado/tratamientos/revestimientos de madera,
,10002462,312010704,ESPECIALIDADES, Pinturas de fines especiales,
,10002462,312010705,ANTICORROSIVOS, Pinturas de fines especiales,
,10002462,312010706,AUTOMOTRIZ, Pinturas de fines especiales,
,10002462,312010707,OTROS, Pinturas de fines especiales,
,,3120108,DILUYENTES Y SOLVENTES,,
,10002501,312010801,AGUARRAS Y DILUYENTES AGUARRAS, Quitapintura/quitabarniz/limpiadores,
,10002501,312010802,THINNER, Quitapintura/quitabarniz/limpiadores,
,10002501,312010803,REMOVEDORES DE PINTURA AL AGUA (GEL), Quitapintura/quitabarniz/limpiadores,
,10002501,312010804,REMOVEDORES DE PINTURA AL SOLVENTE, Quitapintura/quitabarniz/limpiadores,
,10002501,312010805,DILUYENTES ESPECIALES, Quitapintura/quitabarniz/limpiadores,
,10002501,312010806,OTROS, Quitapintura/quitabarniz/limpiadores,
,,3120109,PREPARACION SUPERFICIE,,
,10002528,312010901,PASTA MURO/ENDUIDO/ESTUCO/MASSA INTERIOR, Mezclas de yeso,
,10002528,312010902,PASTA MURO/ENDUIDO/ESTUCO/MASSA EXTERIOR, Mezclas de yeso,
,10002528,312010903,PASTA MURO/ENDUIDO/ESTUCO/MASSA INTERIOR EXTERIOR, Mezclas de yeso,
,10002528,312010904,FIJADOR, Mezclas de yeso,
,10002528,312010905,FIJADOR, Mezclas de yeso,
,10002528,312010906,MASILLAS, Mezclas de yeso,
,10002528,312010907,IMPRIMANTE DE MURO, Mezclas de yeso,
,,3120110,EXTURAS Y/O ESTUCOS DECORATIVOS,,
,10002528,312011001,TEXTURAS Y ESTUCOS, Mezclas de yeso,
,10002528,312011002,TINTOMETRIA TEXTURAS Y ESTUCOS, Mezclas de yeso,
,10002528,312011003,ESTUCOS DECORATIVOS ESPECIALES, Mezclas de yeso,
,,3120111,PINTURAS DECORATIVAS BASE AGUA ,,
,10003874,312011104,TINTOMETRIA LATEX/VINILOS INTERIOR PREMIUM, Pinturas/imprimaciones para viviendas,
,10003874,312011105,TINTOMETRIA LATEX/VINILOS EXTERIOR PREMIUM, Pinturas/imprimaciones para viviendas,
,10003874,312011106,TINTOMETRIA LATEX/VINILOS INTERIOR DELUXE, Pinturas/imprimaciones para viviendas,
,10003874,312011107,TINTOMETRIA LATEX/VINILOS EXTERIOR DELUXE, Pinturas/imprimaciones para viviendas,
,10003874,312011108,TINTOMETRIA LATEX/VINILOS INTERIO ELITE, Pinturas/imprimaciones para viviendas,
,10003874,312011109,TINTOMETRIA LATEX/VINILOS EXTERIOR ELITE, Pinturas/imprimaciones para viviendas,
,10002505,312011110,INSUMOS / COMPONENTES KOLOR, Pintura – Otros,
,10002505,312011111,COLORANTES / CONCENTRADOS, Pintura – Otros,
,10003874,312011101,TINTOMETRIA LATEX/VINILOS INTERIOR BASICO, Pinturas/imprimaciones para viviendas,
,10003874,312011102,TINTOMETRIA LATEX/VINILOS INTERIOR ESTANDAR, Pinturas/imprimaciones para viviendas,
,10003874,312011103,TINTOMETRIA LATEX/VINILOS EXTERIOR ESTANDAR, Pinturas/imprimaciones para viviendas,
,,31202,ACCESORIOS,,
,,3120201,BROCHAS,,
,10005708,312020101,BROCHAS CERDA NATURAL, Brocha/Rodillo/Aplicador domésticos,
,10005708,312020102,BROCHAS CERDA MIXTA, Brocha/Rodillo/Aplicador domésticos,
,10005708,312020103,BROCHAS CERDA SINTETICA, Brocha/Rodillo/Aplicador domésticos,
,10005708,312020104,SET DE BROCHAS, Brocha/Rodillo/Aplicador domésticos,
,,3120202,RODILLOS,,
,10005708,312020201,RODILLOS LANA NATURAL, Brocha/Rodillo/Aplicador domésticos,
,10005708,312020202,RODILLOS LANA SINTETICA, Brocha/Rodillo/Aplicador domésticos,
,10005708,312020203,RODILLOS TEXTURADOS, Brocha/Rodillo/Aplicador domésticos,
,10005708,312020204,RODILLOS POLIURETANO, Brocha/Rodillo/Aplicador domésticos,
,10005708,312020205,RODILLOS POLIESTER, Brocha/Rodillo/Aplicador domésticos,
,10005708,312020206,MANGOS/GARFOS, Brocha/Rodillo/Aplicador domésticos,
,10005708,312020207,EXTENSORES, Brocha/Rodillo/Aplicador domésticos,
,10005708,312020208,PADS, Brocha/Rodillo/Aplicador domésticos,
,,3120203,EQUIPO DE PINTURAS/PISTOLAS Y COMPLEMENTOS,,
,10005805,312020301,PISTOLAS, Pistolas rociadoras de aire/pulverizadoras,
,10005805,312020302,EQUIPO HVLP/PORTATIL, Pistolas rociadoras de aire/pulverizadoras,
,10005805,312020303,EQUIPO AIRLESS, Pistolas rociadoras de aire/pulverizadoras,
,10002505,312020304,COMPLEMENTOS Y REPUESTOS, Pintura – Otros,
,,3120204,LIJAS,,
,10003156,312020401,LIJA MADERA/MULTIUSO, Papel de lija,
,10003156,312020402,LIJA METAL, Papel de lija,
,10003156,312020403,LIJA AL AGUA, Papel de lija,
,10003156,312020404,OTRAS LIJAS, Papel de lija,
,,3120205,CINTAS PARA ENMASCARAR,,
,10005724,312020501,CINTAS USO GENERAL, Cinta/película protectora de pintor,
,10005724,312020502,CINTAS USO PROFESIONAL, Cinta/película protectora de pintor,
,,3120206,OTROS ACCESORIOS DE PINTURAS,,
,10003543,312020601,ESPATULAS/LLANAS, Rasquetas,
,10002505,312020602,COVERTORES/LONAS PROTECCION PINTURA, Pintura – Otros,
,10002505,312020603,BANDEJAS, Pintura – Otros,
,10002505,312020604,SETS/KITS DE PINTURAS, Pintura – Otros,
,10000397,312020605,HUAIPES/ESTOPA/TRAPOS, Artículos de limpieza,
,10002505,312020606,OTROS ACCESORIOS, Pintura – Otros,
,,31203,ARTE Y HOBBIES,,
,,3120301,MANUALIDADES/ARTES Y HOBBIE,,
,10001674,312030101,PINCELES, Aplicadores/brochas de artistas,
,10001674,312030102,STENCILS, Aplicadores/brochas de artistas,
,10001676,312030103,PINTURA ARTES Y HOBBIES, Tintes/pinturas para artistas,
,,312030104,OTROS ACCESORIOS ARTES Y HOBBIES,,
,,31204,ADHESIVOS Y SELLANTES,,
,,3120401,ADHESIVO CONTACTO/NEOPRENO,,
,10003207,312040101,ADHESIVO CONTACTO/ NEOPRENO USO GENERAL, Pegamento/adhesivo,
,10003207,312040102,ADHESIVO CONTACTO/ NEOPRENO PROFESIONAL, Pegamento/adhesivo,
,10003207,312040103,ADHESIVO ESPECIALIDADES, Pegamento/adhesivo,
,,3120402,ADHESIVO INSTANTANEO/ CIANOCRITO,,
,10003207,312040201,ADHESIVO INSTANTANEO NORMAL/LIQUIDO, Pegamento/adhesivo,
,10003207,312040202,ADHESIVOS INSTANTANEO GEL, Pegamento/adhesivo,
,,3120403,ADHESIVOS COLAS FRIAS/ PVA,,
,10003207,312040301,COLAS FRIAS PROFESIONAL, Pegamento/adhesivo,
,10003207,312040302,COLAS FRIAS HOGAR, Pegamento/adhesivo,
,,3120404,SILICONAS,,
,10003208,312040401,SILICONA MULTIUSOS VIDRIO Y ALUMINIO, Masilla,
,10003208,312040402,SILICONAS BANO Y COCINA, Masilla,
,10003208,312040403,NEUTRA PVC ESPEJOS Y POLICARBONATO, Masilla,
,,3120405,SELLADORES Y POLIURETANOS,,
,10003208,312040501,SELLADORES ACRILICOS, Masilla,
,10003208,312040502,SELLADORES POLIURETANO, Masilla,
,,3120406,TAPAGOTERAS,,
,10003204,312040601,TAPAGOTERAS ACRILICOS, Selladores,
,10003204,312040602,TAPAGOTERAS BUTILICOS, Selladores,
,10003204,312040603,TAPAGOTERAS ASFALTICOS, Selladores,
,,3120407,ADHESIVO DE MONTAJE,,
,10003207,312040701,ADHESIVO DE MONTAJE PROFESIONAL, Pegamento/adhesivo,
,10003207,312040702,ADHESIVO DE MONTAJE HOGAR, Pegamento/adhesivo,
,,3120408,OTROS ADHESIVOS,,
,10003207,312040801,ADHESIVOS EPOXICOS, Pegamento/adhesivo,
,10003207,312040802,ADHESIVOS HOTMELT, Pegamento/adhesivo,
,10003207,312040803,OTROS ADHESIVOS, Pegamento/adhesivo,
,,3120409,HERRAMIENTAS APLICACION,,
,10003210,312040901,PISTOLAS DE CALAFATEO, Selladores/rellenadores/adhesivos – Otros,
,10003210,312040902,PISTOLAS DE HOTMELT, Selladores/rellenadores/adhesivos – Otros,
,,31250,INSTALACIONES Y VTA DIRECTA,,
,,3125007,PRODUCTO VENTA DIRECTA,,
,,312500701,VENTA DIRECTA R.CONJUNTA,,
,,3125010,INST PINTURA,,
,,312501001,INST PINTURA,,
,,312501002,INST PINTURA VE,,
,,312501003,INST TEXTURADO / GRAVILLADO,,
,,312501004,INST BARNIZ,,
,,312501005,INST IMPERMEABILIZANTE,,
,,312501006,INST IMPERMEABILIZANTE VE,,
,,314,PISOS,,
,,31401,CERAMICAS,,
,,3140101,CERAMICAS PISO,,
,10002443,314010101,CERAMICA ACABADO MADERA, Revestimiento para suelo – Losas de cerámica/porcelana,
,10002443,314010102,CERAMICAS DE TERRAZA, Revestimiento para suelo – Losas de cerámica/porcelana,
,10002443,314010103,CERAMICAS MARMOLEADAS, Revestimiento para suelo – Losas de cerámica/porcelana,
,10002443,314010104,CERAMICAS LISAS, Revestimiento para suelo – Losas de cerámica/porcelana,
,10002443,314010105,CERAMICAS CENTICIAS / RUSTICAS, Revestimiento para suelo – Losas de cerámica/porcelana,
,,314010106,CERAMICAS GRAVILLADAS,,
,,314010107,CERAMICAS DECORADOS,,
,,3140102,CERAMICAS MURO,,
,10002431,314010201,CERAMICA ACABADO MADERA, Revestimientos para paredes – azulejos,
,10002431,314010202,CERAMICAS MARMOLEADAS, Revestimientos para paredes – azulejos,
,10002431,314010203,CERAMICAS LISAS, Revestimientos para paredes – azulejos,
,10002431,314010204,CERAMICAS CENTICIAS / RUSTICAS, Revestimientos para paredes – azulejos,
,10002443,314010205,CERAMICAS DECORADOS, Revestimiento para suelo – Losas de cerámica/porcelana,
,10002431,314010206,FACHALETAS, Revestimientos para paredes – azulejos,
,,31402,LISTELES Y DECORADOS,,
,,3140201,LISTELES,,
,10002431,314020101,LISTELOS BANOS, Revestimientos para paredes – azulejos,
,10002431,314020102,LISTELES COCINA/LISTELOS, Revestimientos para paredes – azulejos,
,10002431,314020103,LISTELES PISCINA/LISTELOS, Revestimientos para paredes – azulejos,
,,3140202,MALLAS Y MOSAICOS,,
,10002431,314020201,VIDRIO, Revestimientos para paredes – azulejos,
,10002431,314020202,PIEDRAS, Revestimientos para paredes – azulejos,
,10002431,314020203,CERAMICAS/PORCELANATOS, Revestimientos para paredes – azulejos,
,10002431,314020204,MADERA, Revestimientos para paredes – azulejos,
,,3140203,TACOS,,
,10002431,314020301,TACOS CERAMICOS, Revestimientos para paredes – azulejos,
,,3140204,NUMEROS,,
,10002572,314020401,NUMEROS CERAMICOS, Chapas para puertas,
,,3140205,PANELES,,
,10002447,314020501,PANELES DE MADERA, Revestimiento para suelo – Madera sólida,
,,3140206,OTROS DECORADOS,,
,10002452,314020601,OTROS DECORADOS, Revestimiento para suelo – Otros,
,,31403,PORCELANATO,,
,,3140301,PORCELANATOS,,
,10002443,314030101,PORCALANTOS SALES SOLUBLES, Revestimiento para suelo – Losas de cerámica/porcelana,
,10002443,314030102,PORCELANATOS LISOS, Revestimiento para suelo – Losas de cerámica/porcelana,
,10002443,314030103,PORCELANATOS TRAVERTINOS / MARMOLEADOS, Revestimiento para suelo – Losas de cerámica/porcelana,
,10002443,314030104,PORCELANATOS CEMENTICIOS / RUSTICOS, Revestimiento para suelo – Losas de cerámica/porcelana,
,10002443,314030105,PORCELANATOS MADERADOS, Revestimiento para suelo – Losas de cerámica/porcelana,
,10002443,314030106,PORCELANATOS DECORADOS, Revestimiento para suelo – Losas de cerámica/porcelana,
,,3140302,GRES PORCELANICOS,,
,10002443,314030201,GRES LISOS, Revestimiento para suelo – Losas de cerámica/porcelana,
,10002443,314030202,GRES TRAVERTINOS, Revestimiento para suelo – Losas de cerámica/porcelana,
,10002443,314030203,GRES CEMENTICIOS, Revestimiento para suelo – Losas de cerámica/porcelana,
,10002443,314030204,GRES RUSTICOS, Revestimiento para suelo – Losas de cerámica/porcelana,
,10002443,314030205,GRES ACABADO MADERA, Revestimiento para suelo – Losas de cerámica/porcelana,
,,31404,PIEDRAS,,
,,3140401,PIEDRA PIZARRA/PIEDRA NATURAL,,
,10002450,314040101,PIEDRAS NATURALES, Revestimiento para suelo – Piedra/mármol,
,10002450,314040102,MARMOLES, Revestimiento para suelo – Piedra/mármol,
,10002450,314040103,PIEDRA PIZARRA, Revestimiento para suelo – Piedra/mármol,
,10002450,314040104,OTRAS PIEDRAS, Revestimiento para suelo – Piedra/mármol,
,,3140402,MARMOLES,,
,10002450,314040201,PULIDOS, Revestimiento para suelo – Piedra/mármol,
,10002450,314040202,ENVEJECIDO / RUSTICO, Revestimiento para suelo – Piedra/mármol,
,10002450,314040203,NATURAL, Revestimiento para suelo – Piedra/mármol,
,,3140403,GRANITO,,
,10002450,314040301,PULIDOS, Revestimiento para suelo – Piedra/mármol,
,10002450,314040302,RUSTICOS, Revestimiento para suelo – Piedra/mármol,
,,3140404,OTRAS PIEDRAS,,
,10002450,314040401,PULIDAS, Revestimiento para suelo – Piedra/mármol,
,10002450,314040402,RUSTICAS, Revestimiento para suelo – Piedra/mármol,
,10002450,314040403,PIEDRAS EN MALLA, Revestimiento para suelo – Piedra/mármol,
,10002450,314040404,OTRAS PIEDRAS, Revestimiento para suelo – Piedra/mármol,
,,3140405,GRES/COTO,,
,10002450,314040501,PIEDRAS TABLON, Revestimiento para suelo – Piedra/mármol,
,10002450,314040502,BALDOSA, PALMETA, Revestimiento para suelo – Piedra/mármol
,,3140406,CEMENTICIO,,
,10002450,314040601,PIEDRAS PISO, Revestimiento para suelo – Piedra/mármol,
,10002450,314040602,PIEDRAS PARED, Revestimiento para suelo – Piedra/mármol,
,,3140407,TERRAZOS, MOSAICO GRANITICO/TERRAZA,
,10002450,314040701,TERRAZOS, MOSAICO GRANITICO/TERRAZA,
,,31405,PISOS MADERA LAMINADA,,
,,3140501,PISO LAMINADO,,
,10002451,314050101,PISOS LAMINADOS 6MM, Revestimiento para suelo – Laminado,
,10002451,314050102,PISOS LAMINADOS 7MM, Revestimiento para suelo – Laminado,
,10002451,314050103,PISOS LAMINADOS 8MM, Revestimiento para suelo – Laminado,
,10002451,314050104,PISOS LAMINADOS 10MM, Revestimiento para suelo – Laminado,
,10002451,314050105,PISOS LAMINADOS 12MM, Revestimiento para suelo – Laminado,
,,3140502,PERFILERIA LAMINADA,,
,10003935,314050201,GUARDAESCOBAS (GUARDAPOLVO) , Molduras – Madera,
,10003935,314050202,PERFIL DE TRANSICION, Molduras – Madera,
,10003935,314050203,PERFIL DE COMPENSACION, Molduras – Madera,
,10003935,314050204,BORDE ESCALA, Molduras – Madera,
,10003935,314050205,CUARTO RODON, Molduras – Madera,
,10002444,314050206,OTROS, Accesorios de revestimiento para suelo,
,,3140503,ACCESORIOS PISOS LAMINADOS,,
,10002444,314050301,ESPUMA , Accesorios de revestimiento para suelo,
,10005645,314050302,KIT HERRAMIENTAS, Herramientas/equipos – Paquetes variados (manual),
,10002444,314050303,PASTAS SELLADORAS, Accesorios de revestimiento para suelo,
,10002444,314050304,OTROS, Accesorios de revestimiento para suelo,
,,31406,PISOS MADERA NATURAL,,
,,3140601,PISO MADERA NATURAL,,
,10002447,314060101,PISO MADERA PREFINISH, Revestimiento para suelo – Madera sólida,
,10002447,314060102,PISO SOLIDO MADERA, Revestimiento para suelo – Madera sólida,
,10005370,314060103,PISOS DE INGENIERIA, Revestimiento de suelo – Madera tratada,
,10002669,314060104,PISOS MADERA DECK, Apilado – Compuesto,
,10002449,314060105,PISOS BAMBOO, Revestimiento para suelo – Corcho/bambú,
,,3140602,ACCESORIOS DE MADERA NATURAL,,
,10003935,314060201,GUARDAPOLVOS/GUARDAESCOBAS, Molduras – Madera,
,10003935,314060202,OTROS, Molduras – Madera,
,,31407,ALFOMBRA PARED A PARED,,
,,3140701,ALFOMBRAS EN ROLLO,,
,10002446,314070101,CUBREPISO/PUNZONADO, Revestimiento para suelo – Moqueta,
,10002446,314070102,ALFOMBRA RECORTADO, Revestimiento para suelo – Moqueta,
,10002446,314070103,ALFOMBRA BOUCLE, Revestimiento para suelo – Moqueta,
,,3140702,ALFOMBRAS EN BALDOSAS,,
,10002446,314070201,CUBREPISO/PUNZONADO EN PALMETAS, Revestimiento para suelo – Moqueta,
,10002446,314070202,RECORTADO, Revestimiento para suelo – Moqueta,
,10002446,314070203,ARGOLLADO , Revestimiento para suelo – Moqueta,
,,3140703,PASTO SINTETICO,,
,10002446,314070301,PASTO SINTETICO RESIDENCIAL/DOMESTICO, Revestimiento para suelo – Moqueta,
,10002446,314070302,DEPORTES, Revestimiento para suelo – Moqueta,
,,3140704,ACCESORIOS,,
,10002444,314070401,ALF PASILLO Y HERRAMIENTAS ALF, Accesorios de revestimiento para suelo,
,,31408,PISOS VINILICOS,,
,,3140801,VINILICOS,,
,10002448,314080101,VINILICO EN ROLLO, Revestimiento para suelo – Vinilo/goma/linóleo,
,10002448,314080102,VINILICO EN PALMETAS ADHESIVAS, Revestimiento para suelo – Vinilo/goma/linóleo,
,10002448,314080103,VINILICOS FLOTANTES DE 1 A 2MM, Revestimiento para suelo – Vinilo/goma/linóleo,
,10002448,314080104,VINILICOS FLOTANTES DE 4 A 6MM, Revestimiento para suelo – Vinilo/goma/linóleo,
,,3140802,PISOS DE NINO,,
,10002448,314080201,VINILICOS DE NINO, Revestimiento para suelo – Vinilo/goma/linóleo,
,,3140803,PELICULAS ADHESIVAS,,
,10002448,314080301,PELICULAS ADHESIVAS, Revestimiento para suelo – Vinilo/goma/linóleo,
,,3140804,VINILICO ESPUMADOS,,
,10002448,314080401,VINILICO ESPUMADOS/MANTELES, Revestimiento para suelo – Vinilo/goma/linóleo,
,,3140805,PISOS DE CAUCHO,,
,10002444,314080501,ACCESORIOS DE ESCALA/PISOS DE CAUCHO, Accesorios de revestimiento para suelo,
,,3140806,PISOS NOMAD,,
,10002448,314080601,PISOS NOMAD, Revestimiento para suelo – Vinilo/goma/linóleo,
,,31409,CUBREJUNTAS, REMATES Y TRANSICIONES,
,,3140901,CUBREJUNTAS,,
,10002444,314090101,CUBREJUNTAS PVC PLASTICO, Accesorios de revestimiento para suelo,
,10002444,314090102,CUBREJUNTAS METALICO, Accesorios de revestimiento para suelo,
,10003935,314090103,MADERA, Molduras – Madera,
,10002444,314090104,VINILICOS Y GOMA, Accesorios de revestimiento para suelo,
,10002444,314090105,OTROS, Accesorios de revestimiento para suelo,
,,3140902,CUBREJUNTAS PARA PARED,,
,10002444,314090201,PLASTICO, Accesorios de revestimiento para suelo,
,10002444,314090202,METALICO, Accesorios de revestimiento para suelo,
,10003935,314090203,MADERA, Molduras – Madera,
,10002444,314090204,VINILICOS Y GOMA, Accesorios de revestimiento para suelo,
,10002444,314090205,OTROS, Accesorios de revestimiento para suelo,
,,31410,ADHESIVOS Y FRAGUES,,
,,3141001,ADHESIVOS NORMALES Y FRAGUES/CERAMICA Y COMUNES,,
,10003207,314100101,ADHESIVOS NORMALES/PEGANTES/PEGAPISO PEGAZULEJO, Pegamento/adhesivo,
